"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13 18:00","2020","12","13","18:00","1.9","","-2.5","","73","","26","","15","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13 19:00","2020","12","13","19:00","1.7","","-2.9","","72","","28","","21","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13 20:00","2020","12","13","20:00","1.6","","-3.5","","69","","27","","18","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13 21:00","2020","12","13","21:00","1.3","","-4.2","","67","","29","","11","","16.1","","100.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13 22:00","2020","12","13","22:00","1.3","","-3.6","","70","","25","","15","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-13 23:00","2020","12","13","23:00","1.2","","-3.9","","69","","26","","15","","16.1","","100.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 00:00","2020","12","14","00:00","1.1","","-3.8","","70","","29","","15","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 01:00","2020","12","14","01:00","1.0","","-3.7","","71","","24","","13","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 02:00","2020","12","14","02:00","0.8","","-3.9","","71","","26","","15","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 03:00","2020","12","14","03:00","0.6","","-4.3","","70","","26","","15","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 04:00","2020","12","14","04:00","0.7","","-4.3","","70","","21","","17","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 05:00","2020","12","14","05:00","0.6","","-4.5","","69","","26","","11","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 06:00","2020","12","14","06:00","0.8","","-4.3","","69","","25","","11","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 07:00","2020","12","14","07:00","1.1","","-3.8","","70","","26","","9","","16.1","","100.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 08:00","2020","12","14","08:00","1.3","","-3.6","","70","","25","","15","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 09:00","2020","12","14","09:00","1.4","","-3.0","","73","","28","","8","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 10:00","2020","12","14","10:00","2.0","","-2.3","","73","","24","","13","","16.1","","100.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 11:00","2020","12","14","11:00","2.6","","-2.7","","68","","23","","28","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 12:00","2020","12","14","12:00","2.5","","-2.0","","72","","26","","24","","16.1","","100.33","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 13:00","2020","12","14","13:00","2.0","","-4.6","","62","","28","","34","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 14:00","2020","12","14","14:00","1.9","","-5.7","","57","","28","","30","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 15:00","2020","12","14","15:00","1.5","","-6.6","","55","","28","","37","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 16:00","2020","12","14","16:00","1.4","","-5.2","","62","","27","","30","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 17:00","2020","12","14","17:00","0.5","","-6.2","","61","","27","","21","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 18:00","2020","12","14","18:00","0.2","","-6.9","","59","","27","","24","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 19:00","2020","12","14","19:00","-0.3","","-6.1","","65","","28","","22","","16.1","","100.92","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 20:00","2020","12","14","20:00","-0.8","","-6.6","","65","","28","","22","","16.1","","101.04","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 21:00","2020","12","14","21:00","-0.7","","-8.1","","57","","28","","21","","16.1","","101.13","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 22:00","2020","12","14","22:00","-0.8","","-8.1","","58","","27","","22","","16.1","","101.19","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-14 23:00","2020","12","14","23:00","-0.9","","-7.5","","61","","26","","24","","16.1","","101.26","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 00:00","2020","12","15","00:00","-1.0","","-6.7","","65","","27","","15","","16.1","","101.30","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 01:00","2020","12","15","01:00","-1.3","","-5.2","","75","","30","","17","","16.1","","101.34","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 02:00","2020","12","15","02:00","-1.9","","-6.1","","73","","28","","22","","16.1","","101.41","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 03:00","2020","12","15","03:00","-1.8","","-7.2","","67","","28","","18","","16.1","","101.48","","","","-7","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 04:00","2020","12","15","04:00","-2.3","","-7.4","","68","","28","","15","","16.1","","101.53","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 05:00","2020","12","15","05:00","-2.5","","-8.9","","62","","31","","26","","16.1","","101.57","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 06:00","2020","12","15","06:00","-2.8","","-9.1","","62","","30","","18","","16.1","","101.65","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 07:00","2020","12","15","07:00","-2.8","","-8.8","","64","","29","","13","","16.1","","101.73","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 08:00","2020","12","15","08:00","-2.7","","-9.0","","62","","32","","8","","16.1","","101.80","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 09:00","2020","12","15","09:00","-2.8","","-8.7","","64","","35","","13","","16.1","","101.91","","","","-7","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 10:00","2020","12","15","10:00","-2.8","","-8.3","","66","","","M","9","","16.1","","102.01","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 11:00","2020","12","15","11:00","-2.6","","-9.5","","59","","30","","5","","16.1","","102.03","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 12:00","2020","12","15","12:00","-3.2","","-9.5","","62","","36","","13","","16.1","","102.01","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 13:00","2020","12","15","13:00","-2.8","","-9.8","","59","","32","","15","","16.1","","101.99","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 14:00","2020","12","15","14:00","-2.8","","-10.2","","57","","32","","8","","16.1","","102.02","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 15:00","2020","12","15","15:00","-2.7","","-10.4","","56","","33","","15","","16.1","","102.03","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 16:00","2020","12","15","16:00","-2.8","","-10.3","","57","","32","","11","","16.1","","102.06","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 17:00","2020","12","15","17:00","-3.3","","-10.7","","57","","32","","9","","16.1","","102.10","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 18:00","2020","12","15","18:00","-3.8","","-10.9","","58","","33","","13","","16.1","","102.11","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 19:00","2020","12","15","19:00","-4.5","","-11.2","","60","","36","","15","","16.1","","102.12","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 20:00","2020","12","15","20:00","-4.9","","-11.7","","59","","3","","13","","16.1","","102.10","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 21:00","2020","12","15","21:00","-5.4","","-11.6","","62","","6","","15","","16.1","","102.08","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 22:00","2020","12","15","22:00","-5.9","","-14.1","","53","","5","","21","","16.1","","102.07","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-15 23:00","2020","12","15","23:00","-6.6","","-15.6","","49","","6","","18","","16.1","","102.06","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 00:00","2020","12","16","00:00","-6.4","","-16.2","","46","","4","","21","","16.1","","102.09","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 01:00","2020","12","16","01:00","-5.9","","-13.1","","57","","4","","24","","16.1","","102.03","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 02:00","2020","12","16","02:00","-6.0","","-12.4","","61","","5","","22","","16.1","","102.04","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 03:00","2020","12","16","03:00","-5.7","","-10.5","","69","","5","","32","","16.1","","102.09","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 04:00","2020","12","16","04:00","-5.4","","-8.5","","79","","5","","34","","16.1","","101.96","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 05:00","2020","12","16","05:00","-5.5","","-7.5","","86","","5","","39","","16.1","","101.89","","","","-15","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 06:00","2020","12","16","06:00","-5.6","","-7.0","","90","","5","","43","","16.1","","101.88","","","","-15","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 07:00","2020","12","16","07:00","-4.2","","-5.5","","91","","6","","46","","16.1","","101.84","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 08:00","2020","12","16","08:00","-4.2","","-5.5","","91","","7","","43","","16.1","","101.80","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 09:00","2020","12","16","09:00","-4.8","","-5.6","","94","","6","","46","","8.1","","101.74","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 10:00","2020","12","16","10:00","-4.4","","-5.3","","93","","7","","46","","11.3","","101.69","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 11:00","2020","12","16","11:00","-6.1","","-7.3","","91","","5","","46","","14.5","","101.57","","","","-16","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 12:00","2020","12","16","12:00","-4.9","","-5.9","","93","","7","","45","","14.5","","101.50","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 13:00","2020","12","16","13:00","-4.5","","-5.8","","91","","6","","43","","16.1","","101.37","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 14:00","2020","12","16","14:00","-4.3","","-6.3","","86","","7","","50","","16.1","","101.31","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 15:00","2020","12","16","15:00","-4.4","","-6.7","","84","","6","","45","","16.1","","101.20","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 16:00","2020","12","16","16:00","-4.2","","-7.1","","81","","6","","45","","16.1","","101.19","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 17:00","2020","12","16","17:00","-3.5","","-6.3","","81","","7","","46","","16.1","","101.16","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 18:00","2020","12","16","18:00","-4.0","","-7.0","","80","","7","","39","","16.1","","101.19","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 19:00","2020","12","16","19:00","-4.3","","-7.3","","80","","7","","48","","16.1","","101.12","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 20:00","2020","12","16","20:00","-3.8","","-6.0","","85","","7","","48","","16.1","","101.05","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 21:00","2020","12","16","21:00","-5.2","","-7.5","","84","","5","","39","","16.1","","101.00","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 22:00","2020","12","16","22:00","-5.9","","-8.2","","84","","5","","39","","16.1","","100.91","","","","-15","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-16 23:00","2020","12","16","23:00","-5.8","","-8.2","","83","","5","","35","","16.1","","100.91","","","","-15","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 00:00","2020","12","17","00:00","-5.6","","-7.9","","84","","5","","30","","9.7","","100.89","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 01:00","2020","12","17","01:00","-6.4","","-9.5","","79","","4","","21","","11.3","","100.89","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 02:00","2020","12","17","02:00","-6.4","","-8.8","","83","","4","","21","","8.1","","100.87","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 03:00","2020","12","17","03:00","-6.9","","-10.0","","79","","2","","17","","16.1","","100.96","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 04:00","2020","12","17","04:00","-6.8","","-9.9","","79","","2","","21","","16.1","","100.99","","","","-14","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 05:00","2020","12","17","05:00","-6.7","","-10.4","","75","","2","","11","","12.9","","100.98","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 06:00","2020","12","17","06:00","-6.3","","-10.2","","74","","2","","18","","16.1","","101.03","","","","-13","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 07:00","2020","12","17","07:00","-6.1","","-10.4","","72","","2","","21","","16.1","","101.04","","","","-13","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 08:00","2020","12","17","08:00","-5.8","","-10.6","","69","","2","","13","","16.1","","101.09","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 09:00","2020","12","17","09:00","-5.6","","-10.8","","67","","4","","13","","16.1","","101.13","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 10:00","2020","12","17","10:00","-5.3","","-11.1","","64","","6","","15","","16.1","","101.17","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 11:00","2020","12","17","11:00","-5.3","","-11.2","","63","","8","","15","","16.1","","101.22","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 12:00","2020","12","17","12:00","-4.8","","-10.1","","67","","10","","15","","16.1","","101.19","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 13:00","2020","12","17","13:00","-4.0","","-9.5","","66","","10","","15","","16.1","","101.15","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 14:00","2020","12","17","14:00","-3.5","","-8.6","","68","","10","","15","","16.1","","101.16","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 15:00","2020","12","17","15:00","-3.7","","-9.2","","66","","9","","15","","16.1","","101.17","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 16:00","2020","12","17","16:00","-3.8","","-8.7","","69","","9","","13","","16.1","","101.25","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 17:00","2020","12","17","17:00","-4.1","","-9.2","","68","","7","","18","","16.1","","101.29","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 18:00","2020","12","17","18:00","-4.4","","-9.3","","69","","5","","11","","16.1","","101.33","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 19:00","2020","12","17","19:00","-4.3","","-9.7","","66","","4","","11","","16.1","","101.41","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 20:00","2020","12","17","20:00","-4.0","","-10.7","","60","","4","","13","","16.1","","101.48","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 21:00","2020","12","17","21:00","-4.0","","-10.9","","59","","3","","11","","16.1","","101.49","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 22:00","2020","12","17","22:00","-3.6","","-11.4","","55","","3","","17","","16.1","","101.50","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-17 23:00","2020","12","17","23:00","-3.7","","-10.6","","59","","4","","15","","16.1","","101.54","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 00:00","2020","12","18","00:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 01:00","2020","12","18","01:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 02:00","2020","12","18","02:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 03:00","2020","12","18","03:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 04:00","2020","12","18","04:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 05:00","2020","12","18","05:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 06:00","2020","12","18","06:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 07:00","2020","12","18","07:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 08:00","2020","12","18","08:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 09:00","2020","12","18","09:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 10:00","2020","12","18","10:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 11:00","2020","12","18","11:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 12:00","2020","12","18","12:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 13:00","2020","12","18","13:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 14:00","2020","12","18","14:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 15:00","2020","12","18","15:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 16:00","2020","12","18","16:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 17:00","2020","12","18","17:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 18:00","2020","12","18","18:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 19:00","2020","12","18","19:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 20:00","2020","12","18","20:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 21:00","2020","12","18","21:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 22:00","2020","12","18","22:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-18 23:00","2020","12","18","23:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 00:00","2020","12","19","00:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 01:00","2020","12","19","01:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 02:00","2020","12","19","02:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 03:00","2020","12","19","03:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 04:00","2020","12","19","04:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 05:00","2020","12","19","05:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 06:00","2020","12","19","06:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 07:00","2020","12","19","07:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 08:00","2020","12","19","08:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 09:00","2020","12","19","09:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 10:00","2020","12","19","10:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 11:00","2020","12","19","11:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 12:00","2020","12","19","12:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 13:00","2020","12","19","13:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 14:00","2020","12","19","14:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 15:00","2020","12","19","15:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 16:00","2020","12","19","16:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 17:00","2020","12","19","17:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 18:00","2020","12","19","18:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 19:00","2020","12","19","19:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 20:00","2020","12","19","20:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 21:00","2020","12","19","21:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 22:00","2020","12","19","22:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-19 23:00","2020","12","19","23:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 00:00","2020","12","20","00:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 01:00","2020","12","20","01:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 02:00","2020","12","20","02:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 03:00","2020","12","20","03:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 04:00","2020","12","20","04:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 05:00","2020","12","20","05:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 06:00","2020","12","20","06:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 07:00","2020","12","20","07:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 08:00","2020","12","20","08:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 09:00","2020","12","20","09:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 10:00","2020","12","20","10:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 11:00","2020","12","20","11:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 12:00","2020","12","20","12:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 13:00","2020","12","20","13:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 14:00","2020","12","20","14:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 15:00","2020","12","20","15:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 16:00","2020","12","20","16:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 17:00","2020","12","20","17:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 18:00","2020","12","20","18:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 19:00","2020","12","20","19:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 20:00","2020","12","20","20:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 21:00","2020","12","20","21:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 22:00","2020","12","20","22:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-20 23:00","2020","12","20","23:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 00:00","2020","12","21","00:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 01:00","2020","12","21","01:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 02:00","2020","12","21","02:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 03:00","2020","12","21","03:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 04:00","2020","12","21","04:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 05:00","2020","12","21","05:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 06:00","2020","12","21","06:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 07:00","2020","12","21","07:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 08:00","2020","12","21","08:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 09:00","2020","12","21","09:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 10:00","2020","12","21","10:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 11:00","2020","12","21","11:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 12:00","2020","12","21","12:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 13:00","2020","12","21","13:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 14:00","2020","12","21","14:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 15:00","2020","12","21","15:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-12-21 16:00","2020","12","21","16:00"
